No.,Time,Source,Destination,Protocol,Length,Info
8051,22.132835,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2762697 Win=2095616 Len=0
8052,22.132847,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2764077 Win=2097152 Len=0
8053,22.132909,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8054,22.132911,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8055,22.132912,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8056,22.132913,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8057,22.132934,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2766837 Win=2094336 Len=0
8058,22.132934,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2769597 Win=2091584 Len=0
8059,22.13307,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8060,22.133072,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8061,22.133073,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8062,22.133074,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8063,22.133075,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8064,22.133076,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8065,22.133096,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2772357 Win=2088832 Len=0
8066,22.133096,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2775117 Win=2086080 Len=0
8067,22.133104,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2777877 Win=2083328 Len=0
8068,22.133146,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8069,22.133148,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8070,22.133149,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8071,22.133167,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2780637 Win=2080576 Len=0
8072,22.133203,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2782017 Win=2083264 Len=0
8073,22.133282,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8074,22.133284,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8075,22.133285,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8076,22.133286,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8077,22.133287,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8078,22.133295,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2782017 Win=2087360 Len=0
8079,22.133301,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2784777 Win=2084608 Len=0
8080,22.133307,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2787537 Win=2081856 Len=0
8081,22.133332,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2788917 Win=2084544 Len=0
8082,22.133342,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2788917 Win=2088640 Len=0
8083,22.133381,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8084,22.133384,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8085,22.133385,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8086,22.133386,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8087,22.133393,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2788917 Win=2092736 Len=0
8088,22.133393,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2788917 Win=2096832 Len=0
8089,22.133399,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2791677 Win=2094080 Len=0
8090,22.133403,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2794437 Win=2091328 Len=0
8091,22.133417,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2794437 Win=2095424 Len=0
8092,22.133517,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8093,22.133519,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8094,22.13352,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8095,22.133521,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8096,22.133522,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8097,22.133543,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2797197 Win=2094336 Len=0
8098,22.133543,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2799957 Win=2091584 Len=0
8099,22.133551,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2801337 Win=2090240 Len=0
8100,22.133664,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8101,22.133666,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8102,22.133667,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8103,22.133668,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8104,22.133669,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8105,22.133684,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2804097 Win=2087488 Len=0
8106,22.13369,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2806857 Win=2084672 Len=0
8107,22.13376,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8108,22.133777,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2809617 Win=2081920 Len=0
8109,22.133841,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2809617 Win=2086016 Len=0
8110,22.133848,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2809617 Win=2090112 Len=0
8111,22.133863,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2809617 Win=2094208 Len=0
8112,22.133866,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2809617 Win=2097152 Len=0
8113,22.135564,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2809617 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8114,22.135568,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2810997 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8115,22.135568,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2812377 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8116,22.135569,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2813757 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8117,22.13557,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2815137 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8118,22.135572,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2816517 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8119,22.135573,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2817897 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8120,22.135601,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2819277 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8121,22.135602,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2820657 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8122,22.135603,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2822037 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8123,22.135612,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2812377 Win=2094336 Len=0
8124,22.135612,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2815137 Win=2091584 Len=0
8125,22.135621,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2817897 Win=2088832 Len=0
8126,22.135621,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2820657 Win=2086080 Len=0
8127,22.135626,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2823417 Win=2083328 Len=0
8128,22.135702,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2823417 Win=2087424 Len=0
8129,22.135747,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2823417 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8130,22.13575,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2824797 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8131,22.135751,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2826177 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8132,22.135752,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2827557 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8133,22.135752,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2828937 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8134,22.135759,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2823417 Win=2091520 Len=0
8135,22.135759,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2823417 Win=2095616 Len=0
8136,22.135766,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2826177 Win=2094336 Len=0
8137,22.13577,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2828937 Win=2091584 Len=0
8138,22.135864,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2830317 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8139,22.135867,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2831697 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8140,22.135868,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2833077 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8141,22.135869,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2834457 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8142,22.13587,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2835837 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8143,22.135887,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2831697 Win=2088832 Len=0
8144,22.135887,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2834457 Win=2086080 Len=0
8145,22.135894,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2837217 Win=2083328 Len=0
8146,22.135968,157.240.1.23,10.97.172.240,TCP,343,[TCP Previous segment not captured] 443  >  54853 [ACK] Seq=2838597 Ack=6010 Win=49920 Len=289 [TCP segment of a reassembled PDU]
8147,22.13597,157.240.1.23,10.97.172.240,TCP,1434,[TCP Out-Of-Order] 443  >  54853 [ACK] Seq=2837217 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8148,22.135971,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2838886 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8149,22.135972,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2840266 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8150,22.135978,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2837217 Win=2087424 Len=0
8151,22.135983,10.97.172.240,157.240.1.23,TCP,66,[TCP Dup ACK 8145#1] 54853  >  443 [ACK] Seq=6010 Ack=2837217 Win=2087424 Len=0 SLE=2838597 SRE=2838886
8152,22.135989,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2838886 Win=2085760 Len=0
8153,22.135995,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2841646 Win=2083008 Len=0
8154,22.136013,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2841646 Win=2087104 Len=0
8155,22.136019,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2841646 Win=2091200 Len=0
8156,22.13603,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2841646 Win=2095296 Len=0
8157,22.136088,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2841646 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8158,22.136091,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2843026 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8159,22.136092,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2844406 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8160,22.136092,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2845786 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8161,22.136093,157.240.1.23,10.97.172.240,TLSv1.2,1434,"Encrypted Heartbeat, Ignored Unknown Record"
8162,22.136113,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2844406 Win=2094336 Len=0
8163,22.136113,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2847166 Win=2091584 Len=0
8164,22.136218,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8165,22.13622,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8166,22.136221,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8167,22.136222,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8168,22.136223,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8169,22.136242,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2849926 Win=2088832 Len=0
8170,22.136242,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2852686 Win=2086080 Len=0
8171,22.136249,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2855446 Win=2083328 Len=0
8172,22.136321,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8173,22.136323,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8174,22.136324,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8175,22.136325,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8176,22.136343,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2858206 Win=2080576 Len=0
8177,22.136344,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2860966 Win=2077824 Len=0
8178,22.136431,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2860966 Win=2081920 Len=0
8179,22.136499,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8180,22.136502,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8181,22.136503,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8182,22.136504,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8183,22.136505,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8184,22.136513,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2860966 Win=2086016 Len=0
8185,22.136519,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2863726 Win=2083264 Len=0
8186,22.136525,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2866486 Win=2080448 Len=0
8187,22.136584,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8188,22.136607,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6010 Ack=2869246 Win=2077696 Len=0
8189,22.136633,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2869246 Win=2081792 Len=0
8190,22.136638,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2869246 Win=2085888 Len=0
8191,22.13665,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2869246 Win=2089984 Len=0
8192,22.136659,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2869246 Win=2094080 Len=0
8193,22.136668,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6010 Ack=2869246 Win=2097152 Len=0
8194,22.137355,10.97.172.240,157.240.1.23,TLSv1.2,96,Application Data
8195,22.138612,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8196,22.138615,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8197,22.138616,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8198,22.138617,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8199,22.138618,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8200,22.13862,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8201,22.13862,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8202,22.138649,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8203,22.13865,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8204,22.138651,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8205,22.138659,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2872006 Win=2094336 Len=0
8206,22.138659,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2874766 Win=2091584 Len=0
8207,22.138692,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2877526 Win=2088832 Len=0
8208,22.138692,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2880286 Win=2086080 Len=0
8209,22.138692,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2883046 Win=2083328 Len=0
8210,22.138759,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8211,22.138761,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8212,22.138762,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8213,22.138763,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8214,22.138772,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6052 Ack=2883046 Win=2087424 Len=0
8215,22.138772,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6052 Ack=2883046 Win=2091520 Len=0
8216,22.13878,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2885806 Win=2088832 Len=0
8217,22.13878,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6052 Ack=2885806 Win=2092864 Len=0
8218,22.138785,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2887186 Win=2095552 Len=0
8219,22.138789,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2888566 Win=2097152 Len=0
8220,22.138894,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8221,22.138896,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8222,22.138897,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8223,22.138898,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8224,22.138899,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8225,22.138921,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2891326 Win=2094336 Len=0
8226,22.138922,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2894086 Win=2091584 Len=0
8227,22.138979,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2895466 Win=2094336 Len=0
8228,22.138984,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=6052 Ack=2895466 Win=2097152 Len=0
8229,22.139028,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8230,22.139031,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8231,22.139032,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8232,22.139033,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8233,22.139034,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8234,22.139051,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2898226 Win=2094336 Len=0
8235,22.139051,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2900986 Win=2091584 Len=0
8236,22.139123,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8237,22.139125,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8238,22.139126,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8239,22.139127,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8240,22.139145,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2903746 Win=2088832 Len=0
8241,22.139145,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2906506 Win=2086080 Len=0
8242,22.139262,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8243,22.139265,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8244,22.139266,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8245,22.139267,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8246,22.139267,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8247,22.139284,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2909266 Win=2083328 Len=0
8248,22.139284,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2912026 Win=2080576 Len=0
8249,22.139291,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2914786 Win=2077824 Len=0
8250,22.139409,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
8251,22.139411,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2916166 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8252,22.139412,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2917546 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8253,22.139413,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2918926 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8254,22.139414,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2920306 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8255,22.139434,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2917546 Win=2075072 Len=0
8256,22.139434,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2920306 Win=2072256 Len=0
8257,22.139498,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2921686 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8258,22.1395,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2923066 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8259,22.139501,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2924446 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8260,22.139502,157.240.1.23,10.97.172.240,TCP,1434,443  >  54853 [ACK] Seq=2925826 Ack=6010 Win=49920 Len=1380 [TCP segment of a reassembled PDU]
8261,22.139521,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=6052 Ack=2923066 Win=2069504 Len=0
